Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Total Time (hrs/day),Calls Duration (hrs/day),Apps Installed Category
53,Other,Chennai,OnePlus,iOS,6.8,8.3,199,1.3,1659,4.9,3.1,898,Gaming,16.575000000000003,0.475,High
45,Female,Hyderabad,Samsung,iOS,2.9,11.9,17,2.4,9491,5.6,4.4,736,Entertainment,18.473333333333333,3.1733333333333333,Very Low
51,Male,Jaipur,Apple,iOS,7.0,5.7,28,2.0,255,3.5,1.2,802,Education,14.8,1.1,Very Low
20,Other,Kolkata,Realme,Android,11.7,35.4,25,6.0,2585,6.8,0.0,1070,Education,26.91,2.41,Very Low
20,Female,Bangalore,Google Pixel,Android,1.2,7.1,135,5.7,2166,0.8,0.6,1273,Work,8.855,0.5549999999999999,Medium
37,Female,Lucknow,Oppo,Android,1.3,29.7,153,2.9,5684,2.2,0.3,1456,Gaming,10.121666666666666,3.421666666666667,High
39,Other,Kolkata,Oppo,iOS,6.7,36.2,147,1.4,152,3.3,1.2,1088,Education,16.76833333333333,4.168333333333333,Medium
58,Male,Pune,Google Pixel,iOS,5.0,15.6,115,2.0,9965,7.2,3.5,1841,Entertainment,20.046666666666667,2.3466666666666667,Medium
47,Other,Mumbai,Vivo,iOS,6.5,23.9,189,1.2,843,4.1,2.6,1031,Gaming,16.87,2.47,High
57,Other,Ahmedabad,Motorola,Android,9.7,18.8,84,1.0,2667,2.4,3.3,848,Work,17.85833333333333,1.4583333333333333,Low
56,Female,Pune,OnePlus,iOS,10.2,37.3,197,3.6,8712,5.0,1.5,1450,Gaming,25.206666666666663,4.906666666666666,High
34,Male,Ahmedabad,Oppo,Android,3.1,13.0,117,3.7,2644,6.6,0.3,1661,Entertainment,18.263333333333332,4.5633333333333335,Medium
24,Other,Lucknow,Apple,iOS,11.5,13.6,127,5.4,8596,1.9,0.7,1942,Gaming,23.15333333333333,3.653333333333333,Medium
46,Other,Ahmedabad,Motorola,Android,7.6,39.3,193,4.4,1771,6.5,2.3,1667,Social Media,22.97,2.17,High
20,Female,Ahmedabad,Vivo,iOS,11.5,33.4,106,4.9,1744,5.5,1.8,1772,Gaming,24.83333333333333,1.1333333333333333,Medium
35,Other,Bangalore,OnePlus,iOS,11.5,14.4,85,2.4,1805,5.7,0.4,1396,Entertainment,22.55333333333333,2.553333333333333,Low
53,Other,Hyderabad,OnePlus,Android,6.2,10.1,174,2.0,8037,1.6,3.7,575,Gaming,16.755,3.2550000000000003,High
40,Other,Pune,Apple,Android,11.5,42.5,11,6.0,6464,7.0,1.5,1425,Education,28.3,2.3,Very Low
27,Female,Ahmedabad,Samsung,Android,6.3,40.4,55,5.5,4189,1.0,1.1,826,Gaming,17.135,3.235,Very Low
35,Other,Chennai,Vivo,iOS,1.1,21.8,69,2.7,1407,6.1,1.7,862,Entertainment,14.068333333333332,2.4683333333333333,Low
57,Other,Mumbai,Motorola,Android,5.9,36.2,101,6.0,867,5.2,0.8,1757,Gaming,20.305000000000003,2.405,Low
32,Female,Lucknow,OnePlus,iOS,10.4,32.3,193,1.0,1824,6.0,2.8,1276,Entertainment,21.466666666666665,1.2666666666666666,High
42,Other,Ahmedabad,OnePlus,iOS,2.2,30.6,97,5.6,8221,5.3,0.7,1096,Work,16.593333333333334,2.793333333333333,Low
41,Male,Pune,Realme,Android,9.0,27.3,148,1.8,2497,6.3,4.2,1497,Education,22.461666666666662,1.1616666666666666,Medium
34,Male,Jaipur,Vivo,Android,3.1,20.8,72,5.8,5376,4.4,1.7,989,Entertainment,16.446666666666665,1.4466666666666663,Low
38,Female,Kolkata,OnePlus,Android,8.8,33.4,65,2.6,2887,5.2,0.9,1810,Social Media,18.92833333333333,1.4283333333333337,Low
56,Male,Lucknow,Motorola,iOS,7.1,14.4,128,5.3,7166,2.4,2.9,623,Entertainment,18.621666666666663,0.9216666666666666,Medium
55,Female,Delhi,Motorola,Android,3.9,15.5,129,1.9,1169,5.2,3.6,1823,Entertainment,14.743333333333332,0.1433333333333333,Medium
37,Male,Pune,Oppo,Android,1.1,32.0,75,5.6,2430,5.6,0.7,741,Entertainment,17.578333333333333,4.578333333333333,Low
57,Female,Pune,Apple,iOS,2.0,12.5,36,2.6,8264,3.8,1.1,1525,Work,14.428333333333333,4.928333333333333,Very Low
51,Male,Chennai,Xiaomi,iOS,9.5,15.9,163,3.8,7139,2.8,3.7,1103,Social Media,21.83833333333333,2.038333333333333,High
21,Other,Mumbai,Google Pixel,iOS,10.9,28.8,75,6.0,5953,1.0,4.4,232,Gaming,22.45,0.15,Low
51,Other,Pune,Vivo,iOS,1.3,33.5,144,2.1,5567,3.0,1.0,1446,Social Media,7.503333333333334,0.1033333333333333,Medium
41,Female,Mumbai,Google Pixel,Android,6.7,19.0,127,5.6,6768,4.7,1.0,1156,Education,19.32333333333333,1.3233333333333337,Medium
23,Female,Pune,Motorola,iOS,4.6,36.8,123,0.7,8911,2.1,4.9,586,Education,15.556666666666668,3.256666666666667,Medium
57,Male,Hyderabad,OnePlus,Android,2.1,40.3,109,2.1,1542,3.4,3.3,1039,Entertainment,13.103333333333332,2.203333333333333,Medium
44,Other,Lucknow,OnePlus,Android,11.5,12.1,74,3.5,5038,1.7,0.7,1643,Social Media,21.593333333333334,4.193333333333333,Low
46,Other,Chennai,Realme,iOS,3.1,45.9,104,4.2,416,4.1,5.0,1778,Education,19.606666666666666,3.2066666666666666,Low
34,Male,Chennai,Motorola,Android,3.8,37.6,28,2.8,9152,5.1,3.5,918,Work,17.476666666666667,2.2766666666666664,Very Low
30,Male,Pune,Xiaomi,iOS,8.0,49.8,149,2.3,3885,1.1,4.0,1285,Social Media,19.686666666666667,4.286666666666666,Medium
58,Female,Delhi,Apple,Android,8.5,34.0,89,2.2,6589,5.4,1.4,480,Work,18.90833333333333,1.4083333333333334,Low
16,Other,Kolkata,Oppo,iOS,10.0,48.3,187,3.9,6572,5.4,2.7,1720,Social Media,24.308333333333334,2.308333333333333,High
19,Female,Chennai,Samsung,Android,8.8,3.8,25,4.0,9574,3.5,1.1,192,Education,17.783333333333335,0.3833333333333333,Very Low
27,Male,Pune,Oppo,iOS,1.3,21.1,35,2.8,9262,6.6,1.5,1053,Work,16.21333333333333,4.013333333333334,Very Low
25,Male,Chennai,Motorola,Android,11.1,28.3,118,2.3,4761,4.8,2.4,1881,Entertainment,25.32,4.72,Medium
34,Other,Delhi,OnePlus,iOS,3.8,28.0,66,5.0,4465,3.9,4.3,995,Education,19.15,2.15,Low
52,Other,Delhi,Apple,iOS,7.8,32.9,51,4.1,7959,5.7,4.1,1346,Gaming,23.516666666666666,1.8166666666666669,Very Low
42,Other,Delhi,Google Pixel,iOS,7.7,1.8,88,0.6,2775,2.1,3.2,1677,Education,13.838333333333336,0.2383333333333333,Low
50,Male,Ahmedabad,Xiaomi,iOS,8.0,30.9,147,1.2,1139,2.9,0.6,279,Education,14.56,1.86,Medium
30,Other,Kolkata,Vivo,iOS,5.2,24.1,160,4.7,5314,5.4,1.3,1921,Education,20.41,3.81,High
37,Male,Lucknow,Xiaomi,iOS,1.6,4.3,110,4.7,8908,4.3,3.1,225,Social Media,16.331666666666667,2.631666666666667,Medium
22,Female,Hyderabad,Realme,iOS,1.4,2.5,127,3.4,1621,2.6,3.5,1043,Work,13.32,2.42,Medium
48,Female,Jaipur,Realme,Android,7.2,27.1,32,2.1,9618,2.5,2.1,335,Gaming,15.958333333333334,2.058333333333333,Very Low
35,Female,Mumbai,Nokia,Android,8.8,14.1,26,3.2,8374,6.6,3.3,1541,Work,23.71333333333333,1.8133333333333328,Very Low
16,Other,Pune,Oppo,iOS,6.7,27.0,167,3.8,1857,7.8,2.3,1260,Gaming,25.525,4.925,High
39,Female,Ahmedabad,OnePlus,Android,1.9,22.5,102,4.8,7706,2.1,0.6,918,Gaming,14.244999999999996,4.845,Low
17,Male,Mumbai,Xiaomi,iOS,4.4,23.8,141,3.8,8514,1.0,3.8,572,Entertainment,15.426666666666666,2.4266666666666667,Medium
48,Male,Ahmedabad,Apple,iOS,5.6,14.3,27,5.7,8557,1.1,2.8,1716,Social Media,16.093333333333334,0.8933333333333333,Very Low
55,Male,Mumbai,Samsung,iOS,7.2,2.7,160,2.3,8354,4.8,0.2,724,Education,15.136666666666668,0.6366666666666667,High
44,Other,Lucknow,Realme,Android,8.9,33.9,107,2.5,8000,0.5,2.7,722,Education,17.418333333333337,2.8183333333333334,Medium
21,Female,Bangalore,OnePlus,iOS,1.8,12.8,183,3.7,7640,0.6,3.8,166,Education,11.771666666666665,1.8716666666666664,High
50,Male,Lucknow,Apple,iOS,2.2,40.8,89,1.9,9808,3.2,3.1,1998,Work,12.768333333333334,2.368333333333333,Low
21,Female,Lucknow,OnePlus,Android,10.1,38.3,70,2.6,7362,3.0,3.8,1934,Gaming,21.21,1.71,Low
42,Other,Chennai,OnePlus,iOS,7.3,16.6,78,1.3,6339,0.8,2.8,1549,Entertainment,16.45,4.25,Low
34,Other,Chennai,Samsung,Android,8.0,46.7,132,5.2,1479,7.5,1.5,158,Entertainment,24.758333333333333,2.558333333333333,Medium
29,Other,Chennai,OnePlus,iOS,9.9,3.4,93,6.0,4057,1.5,4.1,1652,Gaming,22.115,0.615,Low
57,Male,Delhi,OnePlus,iOS,2.1,8.5,111,0.7,5946,0.8,1.3,1527,Education,8.056666666666667,3.1566666666666667,Medium
45,Female,Pune,Vivo,iOS,8.7,5.8,162,4.3,8225,2.4,1.9,1017,Gaming,19.55666666666667,2.256666666666667,High
24,Male,Delhi,Xiaomi,Android,1.8,48.4,60,1.1,5861,3.5,1.5,349,Work,10.096666666666668,2.1966666666666668,Low
34,Male,Hyderabad,Google Pixel,iOS,2.2,46.5,81,3.2,3961,4.8,1.4,963,Work,15.305,3.705,Low
52,Male,Delhi,Samsung,iOS,10.6,18.8,111,1.9,8286,4.2,1.7,407,Work,20.335,1.935,Medium
55,Female,Hyderabad,Google Pixel,Android,7.0,27.4,161,2.9,3792,2.2,0.3,1119,Entertainment,15.026666666666667,2.6266666666666665,High
39,Male,Bangalore,Nokia,Android,1.2,28.3,20,4.9,5855,4.3,3.9,1738,Entertainment,16.213333333333335,1.913333333333333,Very Low
56,Male,Mumbai,Xiaomi,iOS,6.3,25.9,119,2.8,3088,6.8,2.0,192,Gaming,22.36,4.46,Medium
57,Other,Mumbai,OnePlus,Android,1.2,41.6,178,3.3,1469,3.7,2.6,586,Work,11.056666666666665,0.2566666666666666,High
44,Male,Kolkata,Xiaomi,iOS,11.6,29.5,158,2.0,4649,6.2,3.1,421,Gaming,27.183333333333337,4.283333333333333,High
28,Female,Jaipur,Xiaomi,iOS,1.0,29.1,149,4.7,8544,6.6,3.7,416,Entertainment,19.625,3.625,Medium
15,Other,Hyderabad,Vivo,iOS,10.2,30.4,88,0.9,2665,0.5,1.5,215,Social Media,14.828333333333331,1.7283333333333333,Low
45,Female,Delhi,Xiaomi,Android,3.1,24.9,72,1.9,8012,5.6,1.7,1549,Work,16.451666666666664,4.151666666666666,Low
20,Male,Lucknow,Motorola,iOS,7.1,27.8,89,2.0,7308,1.9,2.0,378,Education,16.31,3.31,Low
39,Male,Chennai,Google Pixel,Android,6.8,15.2,44,1.5,4301,4.6,2.0,173,Gaming,19.75,4.85,Very Low
56,Male,Ahmedabad,Samsung,iOS,5.1,39.6,25,4.2,6091,6.5,0.6,1586,Gaming,17.78166666666667,1.3816666666666668,Very Low
52,Female,Lucknow,Vivo,Android,11.9,40.3,139,2.1,1786,3.5,0.2,622,Gaming,20.453333333333333,2.753333333333333,Medium
26,Female,Kolkata,OnePlus,iOS,4.3,36.9,45,1.2,2094,1.3,0.3,1964,Gaming,10.85,3.75,Very Low
58,Other,Hyderabad,Oppo,Android,11.4,15.9,90,4.2,6726,4.1,1.4,425,Gaming,21.21,0.11,Low
47,Female,Kolkata,OnePlus,iOS,3.8,47.6,30,2.6,6962,4.3,3.0,1504,Education,17.435,3.735,Very Low
58,Other,Jaipur,Apple,iOS,1.4,35.4,97,5.5,4953,7.8,3.3,627,Education,21.511666666666667,3.5116666666666663,Low
55,Female,Bangalore,Oppo,Android,1.2,22.3,74,2.1,8811,4.9,4.3,1809,Gaming,14.006666666666668,1.5066666666666668,Low
17,Male,Mumbai,Vivo,iOS,8.4,22.8,200,5.1,9798,3.5,0.0,958,Education,20.671666666666667,3.671666666666667,High
44,Other,Delhi,Vivo,Android,3.3,4.2,173,5.0,4834,3.9,2.9,1328,Gaming,16.23,1.13,High
45,Other,Bangalore,OnePlus,Android,8.0,33.6,110,0.8,4275,1.1,0.0,421,Social Media,10.998333333333331,1.0983333333333334,Medium
25,Other,Delhi,Realme,Android,4.5,37.8,106,3.4,4932,5.9,2.7,333,Entertainment,18.746666666666663,2.246666666666667,Medium
48,Other,Jaipur,Nokia,iOS,6.5,6.4,135,1.8,795,5.0,2.4,711,Work,20.01833333333333,4.318333333333333,Medium
36,Male,Lucknow,Samsung,iOS,10.3,23.9,156,4.7,6685,0.9,3.6,1346,Work,22.57,3.07,High
54,Male,Hyderabad,Google Pixel,Android,11.4,45.7,147,1.6,8249,7.7,1.0,1197,Work,25.251666666666665,3.5516666666666667,Medium
30,Female,Lucknow,Nokia,Android,9.4,44.4,92,5.4,3668,1.3,0.2,1994,Entertainment,18.766666666666666,2.466666666666667,Low
56,Male,Kolkata,OnePlus,iOS,4.7,6.9,93,0.9,8032,4.5,0.7,1674,Entertainment,14.268333333333334,3.4683333333333333,Low
48,Male,Jaipur,Xiaomi,Android,9.6,3.7,85,2.5,272,4.4,3.5,1234,Work,22.84166666666667,2.841666666666667,Low
46,Male,Ahmedabad,OnePlus,iOS,7.5,34.0,124,4.3,760,4.2,2.6,765,Gaming,22.24666666666667,3.646666666666667,Medium
16,Female,Bangalore,OnePlus,Android,2.1,46.3,51,2.9,6116,2.3,1.7,880,Work,11.52,2.52,Very Low
46,Male,Mumbai,Samsung,Android,5.1,38.7,151,3.4,5288,5.3,3.0,378,Education,18.60333333333333,1.8033333333333332,Medium
21,Other,Pune,Realme,iOS,1.9,42.0,178,4.8,7249,6.3,4.0,213,Work,18.988333333333333,1.9883333333333333,High
29,Male,Chennai,Vivo,iOS,12.0,18.4,87,2.2,4867,2.2,2.8,677,Education,22.45833333333333,3.2583333333333333,Low
30,Other,Chennai,Nokia,iOS,9.4,49.2,75,5.3,9370,1.8,3.2,1003,Education,24.44333333333333,4.743333333333334,Low
21,Other,Ahmedabad,Google Pixel,Android,3.4,46.2,188,3.8,3553,5.2,3.9,1457,Work,20.57333333333333,4.2733333333333325,High
58,Other,Mumbai,Realme,Android,9.7,26.8,192,1.6,563,3.6,0.6,1976,Education,19.758333333333333,4.258333333333334,High
58,Female,Chennai,Motorola,iOS,1.7,5.6,22,1.2,6231,2.1,3.7,1549,Social Media,12.568333333333332,3.868333333333333,Very Low
57,Male,Pune,Vivo,Android,8.7,9.3,121,5.1,7131,2.6,0.1,1583,Entertainment,19.4,2.9,Medium
49,Female,Hyderabad,Xiaomi,iOS,2.9,46.9,138,5.6,3242,3.4,3.0,1230,Gaming,18.671666666666667,3.771666666666667,Medium
30,Other,Delhi,Oppo,iOS,6.0,17.9,154,1.2,8638,5.8,2.1,1986,Social Media,19.125,4.025,High
48,Female,Chennai,Samsung,Android,10.9,9.4,72,6.0,3806,6.4,2.9,1863,Work,28.17333333333333,1.9733333333333332,Low
53,Male,Pune,Oppo,Android,10.7,30.0,111,4.3,9167,0.7,1.2,1945,Education,21.648333333333333,4.748333333333333,Medium
59,Female,Kolkata,OnePlus,iOS,6.5,46.5,68,4.2,7221,3.9,1.7,500,Gaming,18.593333333333334,2.293333333333333,Low
30,Female,Mumbai,OnePlus,Android,3.4,33.5,193,5.6,2025,6.8,3.7,1352,Entertainment,20.515,1.015,High
34,Other,Bangalore,Oppo,iOS,2.3,28.1,91,1.6,2015,4.5,0.6,181,Social Media,10.61,1.61,Low
46,Other,Pune,Samsung,Android,7.2,45.3,104,3.8,3673,7.3,1.0,1211,Social Media,19.885,0.5850000000000001,Low
53,Male,Mumbai,Vivo,iOS,7.3,7.4,88,2.3,832,7.9,0.3,375,Education,18.005,0.205,Low
19,Other,Bangalore,Samsung,Android,9.8,11.2,167,1.7,4961,0.6,4.7,1174,Social Media,17.498333333333335,0.6983333333333334,High
35,Female,Pune,Xiaomi,iOS,4.8,30.0,47,1.7,6719,3.9,2.3,1370,Entertainment,16.668333333333333,3.968333333333333,Very Low
41,Other,Ahmedabad,Samsung,Android,4.6,7.6,99,3.4,3036,3.4,1.4,597,Gaming,16.353333333333335,3.553333333333333,Low
49,Other,Mumbai,Apple,iOS,10.8,25.7,151,3.1,8495,7.5,4.2,946,Entertainment,30.121666666666663,4.5216666666666665,Medium
56,Male,Bangalore,Nokia,iOS,5.4,42.3,167,1.7,1447,6.6,4.4,856,Work,22.365,4.265,High
36,Female,Bangalore,OnePlus,iOS,1.3,27.0,26,5.5,4049,2.7,0.4,1877,Entertainment,12.46,2.56,Very Low
16,Female,Lucknow,Nokia,Android,1.4,4.5,16,1.5,7906,0.9,3.7,1833,Education,10.025,2.525,Very Low
33,Other,Chennai,Nokia,iOS,8.8,41.4,183,1.4,8013,0.6,2.6,533,Entertainment,16.695,3.295,High
50,Male,Pune,Xiaomi,iOS,9.6,12.0,139,0.9,2317,2.5,4.5,849,Entertainment,17.943333333333335,0.4433333333333333,Medium
34,Other,Chennai,Motorola,Android,2.6,45.4,151,2.9,4312,0.7,4.1,1695,Entertainment,11.343333333333334,1.0433333333333334,Medium
15,Male,Pune,Vivo,Android,8.2,1.4,105,4.8,1838,4.3,3.5,591,Gaming,22.40333333333333,1.6033333333333333,Medium
20,Female,Ahmedabad,Realme,Android,5.2,22.4,196,2.5,6847,2.6,5.0,768,Social Media,18.048333333333336,2.748333333333333,High
60,Other,Jaipur,Nokia,iOS,6.3,23.4,97,0.8,8958,4.8,4.3,1643,Entertainment,20.43,4.23,Low
59,Other,Hyderabad,Motorola,iOS,6.7,22.8,138,3.9,9391,6.8,1.4,981,Social Media,22.93333333333333,4.133333333333334,Medium
55,Female,Lucknow,Realme,Android,4.7,13.5,50,3.0,7521,1.2,3.2,206,Work,16.80666666666667,4.706666666666666,Very Low
26,Male,Ahmedabad,OnePlus,iOS,12.0,38.8,87,4.1,2163,1.7,5.0,1440,Gaming,23.486666666666668,0.6866666666666668,Low
48,Female,Chennai,Xiaomi,Android,8.4,26.5,111,1.5,5660,1.2,1.2,320,Education,14.571666666666664,2.271666666666667,Medium
36,Male,Pune,Oppo,iOS,8.5,27.8,79,3.8,1734,2.6,3.8,1364,Education,18.82333333333333,0.1233333333333333,Low
51,Other,Kolkata,Xiaomi,iOS,11.4,41.5,11,2.4,2678,6.3,1.6,652,Education,26.25166666666667,4.551666666666667,Very Low
43,Other,Jaipur,Google Pixel,iOS,3.2,33.8,10,5.2,4449,3.6,3.0,1920,Entertainment,15.196666666666667,0.1966666666666666,Very Low
24,Male,Pune,Apple,iOS,2.0,29.4,65,5.7,1027,3.4,1.1,1712,Social Media,14.71,2.51,Low
46,Male,Hyderabad,Samsung,iOS,9.3,40.3,187,5.3,8982,4.5,2.5,1098,Entertainment,24.39,2.79,High
16,Other,Lucknow,Apple,iOS,9.4,21.2,113,3.6,8838,1.0,0.0,1014,Education,16.941666666666666,2.941666666666667,Medium
56,Other,Kolkata,Oppo,iOS,9.2,46.0,13,1.9,4986,1.9,3.5,750,Entertainment,19.935,3.435,Very Low
43,Female,Kolkata,Xiaomi,Android,6.1,46.2,182,5.6,2847,5.7,3.4,324,Education,22.666666666666664,1.8666666666666667,High
45,Other,Pune,Nokia,Android,9.5,42.3,164,2.2,6570,7.8,2.3,1250,Social Media,25.246666666666663,3.4466666666666668,High
54,Female,Delhi,Nokia,iOS,4.3,15.3,16,4.9,8230,6.4,4.1,1776,Social Media,22.94333333333333,3.243333333333333,Very Low
48,Female,Pune,Motorola,Android,1.1,35.7,91,2.3,6667,4.8,0.6,207,Education,9.103333333333332,0.3033333333333333,Low
32,Male,Jaipur,Google Pixel,Android,8.8,41.8,14,4.9,7156,2.4,3.7,1350,Education,22.57166666666667,2.771666666666667,Very Low
36,Male,Hyderabad,Xiaomi,iOS,5.1,18.3,66,2.5,8797,4.4,1.2,1093,Work,17.645,4.444999999999999,Low
31,Other,Bangalore,Vivo,iOS,7.4,7.5,103,3.4,8180,4.9,2.3,316,Work,20.65,2.65,Low
51,Female,Hyderabad,Apple,iOS,2.5,32.6,114,3.8,8918,4.7,2.4,664,Education,14.786666666666669,1.3866666666666667,Medium
58,Female,Kolkata,Oppo,Android,7.5,22.2,181,1.5,9175,1.1,1.5,410,Social Media,14.988333333333332,3.3883333333333336,High
45,Other,Lucknow,Nokia,iOS,11.3,18.1,69,5.0,3446,4.9,4.8,1821,Education,30.938333333333336,4.9383333333333335,Low
43,Other,Hyderabad,Realme,Android,3.8,7.8,199,4.5,345,7.5,2.3,1495,Entertainment,22.69333333333333,4.593333333333334,High
30,Male,Pune,Realme,iOS,3.9,26.3,116,2.4,3978,3.5,0.8,1902,Education,10.836666666666668,0.2366666666666666,Medium
23,Male,Mumbai,OnePlus,iOS,6.4,17.5,70,5.8,955,3.2,0.4,417,Work,19.356666666666666,3.556666666666666,Low
24,Other,Mumbai,OnePlus,Android,9.7,25.7,105,6.0,6178,2.0,3.6,1993,Work,26.27166666666667,4.971666666666667,Medium
42,Other,Ahmedabad,OnePlus,iOS,10.3,18.1,151,5.9,3642,5.0,4.5,313,Gaming,26.28666666666667,0.5866666666666667,Medium
27,Female,Bangalore,Vivo,Android,5.9,11.1,183,1.3,8451,7.1,2.0,1661,Education,17.560000000000002,1.26,High
47,Male,Kolkata,Nokia,Android,9.0,32.6,99,1.0,8390,6.0,3.8,1924,Education,22.296666666666667,2.496666666666667,Low
16,Male,Mumbai,Google Pixel,iOS,5.5,18.0,176,1.0,2463,4.8,0.1,1192,Entertainment,13.481666666666667,2.0816666666666666,High
33,Female,Delhi,Vivo,iOS,7.7,45.3,195,2.9,4181,2.9,4.9,343,Gaming,19.62333333333333,1.2233333333333334,High
31,Male,Bangalore,OnePlus,iOS,4.1,32.0,179,2.7,2419,7.1,0.6,1162,Work,16.63,2.13,High
23,Female,Mumbai,Vivo,iOS,6.8,11.9,142,6.0,843,7.2,3.2,419,Education,27.85833333333333,4.658333333333333,Medium
20,Other,Delhi,Oppo,Android,9.7,32.0,16,5.3,8774,0.7,4.4,1383,Entertainment,20.851666666666667,0.7516666666666667,Very Low
20,Female,Chennai,Google Pixel,Android,8.4,20.7,63,4.8,5053,0.7,2.1,1303,Work,20.796666666666667,4.796666666666667,Low
30,Male,Chennai,Google Pixel,Android,8.8,7.5,74,3.1,2281,0.7,4.1,1491,Gaming,17.511666666666667,0.8116666666666668,Low
45,Other,Hyderabad,Apple,iOS,5.4,33.1,35,2.0,2087,3.2,0.8,1003,Gaming,12.156666666666668,0.7566666666666666,Very Low
30,Other,Ahmedabad,OnePlus,Android,9.9,17.7,116,2.8,2075,3.4,4.9,634,Social Media,21.90833333333333,0.9083333333333332,Medium
32,Other,Pune,Realme,Android,5.0,16.3,89,4.9,3082,2.9,4.3,829,Gaming,21.933333333333334,4.833333333333333,Low
51,Female,Delhi,Oppo,Android,8.0,14.1,94,2.4,1577,6.9,1.7,1859,Social Media,21.723333333333333,2.7233333333333336,Low
16,Male,Lucknow,Nokia,Android,2.5,42.6,135,1.9,5563,2.1,1.1,463,Entertainment,10.865,3.265,Medium
55,Male,Kolkata,Xiaomi,iOS,4.3,37.8,170,4.1,1374,4.6,3.6,950,Education,17.561666666666664,0.9616666666666668,High
33,Other,Lucknow,Xiaomi,iOS,1.7,23.7,195,1.3,1830,2.5,1.8,279,Entertainment,7.475,0.175,High
47,Other,Jaipur,Samsung,Android,1.8,16.2,104,4.6,5565,5.0,1.4,977,Education,16.058333333333334,3.2583333333333333,Low
42,Male,Bangalore,Motorola,Android,2.7,14.7,163,3.9,6329,5.4,1.6,840,Entertainment,14.345,0.745,High
27,Other,Lucknow,Nokia,iOS,2.2,14.3,46,1.1,5596,6.1,3.7,1965,Entertainment,13.888333333333335,0.7883333333333333,Very Low
42,Other,Lucknow,Apple,Android,6.0,17.7,147,5.0,7458,1.5,3.4,697,Education,20.315,4.415,Medium
28,Female,Bangalore,Nokia,iOS,4.5,43.6,28,5.4,5485,3.1,3.4,1046,Gaming,20.076666666666664,3.6766666666666663,Very Low
50,Other,Delhi,Samsung,iOS,5.9,48.3,95,0.6,3321,3.3,2.9,688,Entertainment,16.928333333333335,4.2283333333333335,Low
51,Female,Delhi,Apple,Android,9.9,22.0,110,0.6,8573,1.8,2.9,1426,Work,19.08833333333333,3.8883333333333336,Medium
38,Male,Mumbai,Motorola,Android,2.3,3.7,136,1.2,6085,3.7,0.5,1077,Work,10.565,2.865,Medium
24,Male,Lucknow,Apple,Android,4.3,3.6,176,1.1,9525,1.4,0.1,308,Education,8.886666666666667,1.9866666666666668,High
55,Male,Delhi,Nokia,Android,10.8,18.7,17,2.6,4869,5.7,0.3,1900,Work,23.326666666666668,3.9266666666666663,Very Low
58,Female,Bangalore,Samsung,iOS,4.8,1.2,177,4.2,4091,5.4,4.3,1946,Work,21.786666666666665,3.0866666666666664,High
26,Other,Kolkata,OnePlus,iOS,11.3,5.8,100,2.5,9033,3.1,2.1,1641,Work,23.90833333333334,4.908333333333333,Low
54,Male,Ahmedabad,Nokia,Android,4.6,11.7,110,4.2,3147,4.1,0.7,1206,Gaming,15.11,1.51,Medium
32,Male,Mumbai,Samsung,Android,5.4,47.8,16,4.2,9977,4.4,4.4,1045,Education,19.16333333333333,0.7633333333333333,Very Low
51,Female,Pune,Oppo,Android,4.0,45.5,186,3.2,6504,4.3,2.4,589,Work,14.175,0.275,High
45,Other,Pune,Nokia,Android,7.3,42.3,45,1.8,4836,6.4,0.7,1701,Entertainment,20.931666666666665,4.7316666666666665,Very Low
49,Female,Kolkata,OnePlus,Android,3.0,41.7,178,0.6,4835,6.9,2.8,160,Entertainment,16.391666666666666,3.091666666666667,High
28,Female,Hyderabad,Nokia,iOS,5.1,40.3,191,4.6,5504,4.8,0.5,445,Entertainment,16.688333333333333,1.6883333333333332,High
27,Female,Chennai,Realme,Android,11.6,32.0,133,0.8,9914,2.6,4.6,1124,Entertainment,21.906666666666663,2.306666666666666,Medium
19,Male,Mumbai,OnePlus,Android,5.4,37.8,131,4.9,7099,5.3,1.9,387,Entertainment,21.99333333333333,4.493333333333334,Medium
58,Male,Lucknow,Xiaomi,iOS,10.0,32.0,187,4.2,6448,3.8,2.1,1098,Gaming,23.53833333333333,3.438333333333333,High
58,Male,Chennai,Xiaomi,Android,3.5,18.4,160,3.0,3518,1.6,5.0,1061,Work,13.771666666666668,0.6716666666666666,High
42,Male,Chennai,Nokia,iOS,4.5,5.6,143,3.6,236,1.1,0.8,311,Gaming,11.145,1.145,Medium
51,Male,Mumbai,Motorola,iOS,6.1,48.6,29,2.2,4208,2.9,3.6,1469,Work,15.285,0.485,Very Low
32,Female,Mumbai,Vivo,iOS,11.8,5.8,45,5.1,2944,2.8,2.8,721,Education,25.125,2.625,Very Low
51,Male,Ahmedabad,Nokia,iOS,3.5,41.0,166,4.8,697,7.9,2.8,1571,Entertainment,19.56,0.56,High
22,Male,Jaipur,Google Pixel,iOS,4.4,47.6,93,4.6,7243,3.4,2.5,1427,Social Media,19.52166666666667,4.621666666666667,Low
57,Other,Hyderabad,Oppo,iOS,5.0,38.1,190,2.8,6795,6.1,4.6,347,Gaming,19.32333333333333,0.8233333333333334,High
